# BEAST v1.6.1, Build r3651
# Generated Tue Jul 07 15:42:21 GMT-03:00 2015 [seed=1436294503850]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(mrca1)	tmrca(mrca2)	tmrca(mrca3)	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	gene1.ac	gene1.ag	gene1.at	gene1.cg	gene1.gt	gene1.frequencies1	gene1.frequencies2	gene1.frequencies3	gene1.frequencies4	gene1.alpha	gene2.ac	gene2.ag	gene2.at	gene2.cg	gene2.gt	gene2.frequencies1	gene2.frequencies2	gene2.frequencies3	gene2.frequencies4	gene2.alpha	gene1.ucld.mean	gene1.ucld.stdev	gene2.ucld.mean	gene2.ucld.stdev	gene1.meanRate	gene1.coefficientOfVariation	gene1.covariance	gene2.meanRate	gene2.coefficientOfVariation	gene2.covariance	gene1.treeLikelihood	gene2.treeLikelihood	speciation
710000	-5910.820504445326	-109.03798512266971	-5801.782519322656	134.43997249220894	106.98074068901317	66.03271853576415	26.015334920523685	0.013128683718124656	0.23325989085347917	1.1675610348925822	3.7809270846041554	3.386806251902968	4.9984853526395785	2.558994763869474	0.22891043822474355	0.27188212754999846	0.3204430728690294	0.17876436135622806	0.712962706864392	1.403164617197234	0.9663987197692685	1.9298597802958097	2.38406090740255	1.4403685732361047	0.29252419865007423	0.19236611861916716	0.2285636435751526	0.2865460391556071	0.906031653460822	0.002758692375601517	0.5118387062733475	0.00315781073886467	0.12867431656099657	0.0028877060778587944	0.36060871043139164	-0.28597982336749916	0.0030423552835478576	0.11733622828420956	-0.34722745203938227	-2799.8203071046164	-3001.96221221804	-45.93072390491438
720000	-5913.986439077667	-114.7910838899777	-5799.195355187689	139.90522082336616	119.98703778260445	77.51665789864924	36.63349718751118	0.020242207174980143	0.6699953270278883	1.7133568617964583	3.84917092402572	3.6826726687678595	3.8482753987122775	2.4555852337396185	0.2282822867971745	0.284868333996526	0.3209389579616144	0.16591042124468458	0.7292895157193876	1.3990517112307397	1.4135124707147764	1.6411750391133966	2.33432884031438	1.9085566469670245	0.2922491498036867	0.19148631215621853	0.22493895902929173	0.29132557901080414	0.9015908628161072	0.0030252456567887503	0.4736740864721283	0.002860957625904347	0.3794451881740595	0.0033175161974814656	0.4165078460054505	0.30654912745368795	0.002946568589775705	0.37122105957372986	-0.21499034418298474	-2799.0166702053866	-3000.1786849823025	-49.54084241234913
730000	-5902.28675355561	-109.30073093212667	-5792.986022623483	128.52893881269625	89.42391796886778	83.11916819546784	25.352314542907706	0.0033805503191825883	0.9235268507534025	1.3284215768720555	3.580602322204398	2.7079431653441186	5.548023692295133	3.015096629994776	0.23243801842142864	0.284868333996526	0.3237014579255083	0.1589921896565365	0.8567887834449415	1.2218631165847718	1.5531506016832202	1.7119718237005002	1.8038059954830286	1.5552863445788707	0.293280653477249	0.1950934576205273	0.22294353600827468	0.2886823528939501	0.8974374780452612	0.0033099255663176686	0.3103441663695529	0.0036021934842017903	0.2859494182662499	0.003347587399540285	0.29869110919216435	0.2989914369559333	0.0034188685034245232	0.2849073389847478	-0.12432477511565185	-2799.9075401474806	-2993.0784824760026	-45.41860128435629
740000	-5913.38680329794	-107.57678997154717	-5805.810013326392	128.13621226889225	104.68365639140124	66.65789413399136	25.52439158577629	0.022350489589437826	0.10838719061021955	0.8110431879110452	2.327607593911506	2.5988478734356253	3.359596040555737	2.9748520053621506	0.23243801842142864	0.2837120974271841	0.331555810092824	0.15229407405856274	0.773995118214742	1.3362074275879796	1.1670407452597948	1.383884846153015	1.4923489335616156	1.2872737710082482	0.3026385667554125	0.18942015040510063	0.21842488536725627	0.28951639747223173	0.741495383585378	0.003626165832905708	0.4131570415717779	0.0033428733749405453	0.23627323330044558	0.002830408937452032	0.24050334315450247	-0.08395330689150021	0.0031337578528053585	0.173043375218247	-0.09706046173966394	-2803.4060661702692	-3002.403947156123	-46.4289230570087
750000	-5921.313246045962	-110.73837432846531	-5810.5748717174965	97.5245486969358	77.93709351580293	61.45343754174794	18.777700098733806	0.021858996143161412	0.35144136739546666	1.1837154982815594	1.8938826725563382	3.1360932416429956	2.970788650322444	2.1433736725433645	0.23144451987009665	0.2938662001291681	0.331555810092824	0.1431334699079107	1.1218140121107005	1.008298810747083	1.1032630957125145	1.524350413782719	1.412966493868552	1.298593071838923	0.29950160218426264	0.19907461235878451	0.2215492190575088	0.27987456639944513	0.8083774548775267	0.004096425225263299	0.3779070861802379	0.004581760756683987	0.1635527059408409	0.0036242504194297785	0.3494228588611987	0.08395789523779298	0.004511855929920177	0.1276238603848279	0.19514499880027852	-2810.4999314473944	-3000.074940270102	-43.21935496363325
760000	-5907.999493675176	-107.4121797381373	-5800.587313937039	132.08872687614442	101.41405320199847	73.4312146971431	22.79421356414146	0.006889578601507477	0.4949987007171572	0.9938058648532307	2.4126778141241836	3.1918711697305278	3.326795069723887	2.6448316194422423	0.22632551898719225	0.28543156194035185	0.3343044431235829	0.15393847594887247	0.7957353729561192	1.004969745621491	1.0495306557379216	1.4330461652864812	1.6200490631939939	1.0545270369458255	0.29950160218426264	0.18994429292837847	0.21789439111378248	0.2926597137735775	0.7529324168124397	0.004037347133911019	0.5851220203805526	0.003662112892405526	0.19920324313412252	0.003361459032887258	0.4996901742486471	0.30293812967091543	0.00376956074916554	0.17184988083199268	0.42522846500918193	-2799.2321128600524	-3001.3552010769863	-46.14614286351304
770000	-5914.0591425389575	-107.54853759292524	-5806.510604946032	125.87914767901253	111.10599244261545	72.61493500056159	25.974963884724797	0.005876864474389374	0.7714737606590261	1.1623870423490756	3.6519006791065727	4.7194434130770855	3.713648172065596	1.6922640598307461	0.22182832902494595	0.28949959688938454	0.3302009736639932	0.15847110042167575	0.7957353729561192	0.9808364148862655	1.2731811651965563	1.4275371547221847	1.5828065816016705	1.489969794040381	0.2885467725223436	0.2022771062259203	0.21849983538333495	0.2906762858684022	0.8814360530512055	0.0035640012173685336	0.3138737682007666	0.0034723652170201573	0.059401909815242834	0.003466675695519243	0.2654499198037679	-0.1266187530524273	0.003417993371889712	0.031013969188007872	-0.26072955790772817	-2807.2970597088156	-2999.2135452372167	-45.27054703956458
780000	-5908.390603207681	-110.49746033528017	-5797.893142872401	113.55390230658263	90.951138336982	66.4192196704771	28.34046534924706	0.006206863077278621	0.6905399490088516	1.1614448260324888	4.9154444176589065	4.254369324367346	5.1793932259134445	3.0055953725763027	0.23031647259034624	0.28419011555010343	0.31078633848038417	0.17470707337916552	0.6070221243359576	0.8784568773664084	1.5274744096382842	1.609944800651289	1.5497311544188135	1.6117681980084493	0.2933943801478959	0.1881935909505565	0.22615137338108826	0.29226065552046043	0.8248664649995776	0.0039996730121016925	0.20924854802174445	0.0037503706942814885	0.26783930580770243	0.003914084752105565	0.21326470248721752	0.0763111776082341	0.004119211025771136	0.2482763065555581	-0.37411535761674986	-2801.9907419617925	-2995.902400910609	-44.80511084194971
790000	-5908.270931234197	-111.77561630591765	-5796.495314928279	137.93174612530115	113.91004739216115	94.55131278245277	31.67098161599634	0.014894720120583163	0.3298853286544246	1.646010970937477	4.1125896424596355	4.552356102395645	6.4658416771206895	3.708559515133691	0.24444365417428499	0.2868927355139292	0.30412113467022445	0.16454247564156074	0.6742608871439779	0.8784568773664084	1.286781951171573	1.513494105428332	1.8467732853650594	1.30689407481913	0.28432223659969863	0.1985872848326941	0.22482982304714788	0.29226065552046043	1.0859934716023112	0.002621845812023692	0.33896005771793836	0.0030276889553928744	0.15508155445311908	0.002839417177927988	0.2881007707082402	0.3483577404330979	0.0030410228349233696	0.160304802277282	-0.24763199653352963	-2794.3119701991754	-3002.1833447291033	-46.751787051579306
800000	-5913.79822782852	-111.4102772241041	-5802.387950604416	131.46562539999937	125.64525276176153	75.13431301687507	24.021743241368434	0.014087506302378122	0.3582498608984877	0.9547273434972463	4.997343853960246	3.7231882235765084	5.31510539152388	3.737638726994377	0.22861502860600608	0.28868441060651334	0.3074512387047603	0.17524932208271962	0.6189801095316046	1.4355112802522954	1.427626127471123	1.7641491933382722	2.009274079215787	2.065963926545304	0.28703485424487396	0.20657715375042404	0.22242667065511568	0.2839613213495874	0.9955324201756234	0.0031053942906100708	0.2980243650366903	0.003495095110375125	0.19291527930053876	0.003099229034206337	0.2631863394220551	0.2865593263061386	0.003279875950461299	0.15213393815025197	0.01935538471782827	-2803.5093622324407	-2998.878588371975	-46.11046427382933
810000	-5913.3702092219355	-110.09471642793986	-5803.275492793996	144.8614795034714	119.91103916177569	85.30648174896766	23.72981500165214	0.014129395277194319	0.4554261989718015	0.8996360633159961	3.970923972092042	2.996753639669791	4.973999552960003	2.7025398774610156	0.23289312336753043	0.2817127877340503	0.3074512387047603	0.17794285019365833	0.8196920576861868	0.8768357723432545	1.6649269461691796	1.877584295750751	1.6644880846527665	1.3307340293895145	0.28535938857333254	0.20825261942196543	0.22350690843952334	0.2828810835651797	1.072643948331585	0.0023369378178029316	0.4427546264123335	0.002803674304523033	0.02013046216379792	0.0026312051572165364	0.3463722179456464	0.4446272639562091	0.0027654513430624295	0.019210149244326166	-0.3871778792315769	-2799.8624491840064	-3003.4130436099895	-46.93244057666064
820000	-5906.217270735121	-110.46347635233062	-5795.75379438279	134.12716169841573	120.24612044154837	65.43435299124548	26.660067695530916	0.010884843629860001	0.7576448077158584	1.10695813986257	4.13205781182544	4.926055347058162	6.386597978966563	2.8205917141825894	0.23387743432823233	0.2748987840019167	0.31172242299656827	0.17950135867328204	0.7129804047981628	0.8354140366843693	1.6605503668181436	1.877584295750751	1.527077204068586	1.9580949459210473	0.29734242641626213	0.21777898100843468	0.2201890812249577	0.2646895113503465	0.8263217107732002	0.0030851340465571247	0.34738453834694355	0.003240961389116249	0.2433333488423301	0.002917621806839538	0.2837678101687601	0.040315951891081656	0.003348362162587091	0.20626419178958944	-0.10702113747919535	-2796.965559302452	-2998.7882350803375	-46.23022458651689
830000	-5908.87431018451	-109.67587502739684	-5799.198435157114	129.30562866754136	104.80509793707004	72.69813538830627	22.859463284696375	0.014848804582422735	0.5323308429852732	1.8981840098990594	5.127962098503373	2.8589011184967204	5.682243624914102	3.0109618032127967	0.2096211776311131	0.2897648692966852	0.3065032211849071	0.194110731887294	0.8295983414764224	1.145122373825236	1.4485912967152523	1.5216065175820674	1.7987128401909644	1.763743214641674	0.30514245144696817	0.20447277115598841	0.20740791106676487	0.28297686633027963	0.8614061215183098	0.003122475961529882	0.23887566964073514	0.00416373845225719	0.19512639479446126	0.0029601871000024234	0.21595399937524393	-0.2977119616080734	0.004014941756334091	0.16117813301378503	0.031339587367258295	-2801.3975079280544	-2997.8009272290587	-45.59714478684915
840000	-5911.100213792342	-110.76054565742832	-5800.339668134914	121.4684592756923	92.67498753270904	66.7758848575942	29.466599429077647	0.01948178759090159	0.16736444691300156	2.523515086638751	5.127962098503373	3.7278855694171082	4.982219253493295	2.6577349501369585	0.2038038324645367	0.2897648692966852	0.3040209451129451	0.2024103531258324	0.8423251443927364	1.5900381941301125	1.7141922028936443	1.8226768542640184	2.20524788035411	1.4512323819453827	0.3119117941147339	0.1965782262443465	0.20740791106676487	0.2841020685741558	1.0093018704780095	0.0030907097433142206	0.31163702503055096	0.0033491323712012315	0.05372520450200761	0.003155177263172479	0.303937996027599	-0.11050197882456393	0.003346156933718827	0.03762962812994142	0.13612531089708443	-2798.5721136206225	-3001.7675545142915	-45.39073692639204
850000	-5911.436916414302	-110.32453105911307	-5801.112385355189	125.35075035875657	98.38111675551107	71.62037613919118	31.0369000598223	0.006648952470529776	0.7060987096674185	1.1358913665737935	4.856277722459692	3.7518495616682688	4.521797756416828	2.5836214921258684	0.20586744744605756	0.2933580266205685	0.2925204298061145	0.20825409612725887	0.7922500404855316	1.6533529816833417	1.4827594448717911	2.4863158389121556	2.0347176352008405	2.0624240109408243	0.2992766346601439	0.18754654499779297	0.223746337869816	0.28943048247224823	1.1071791669980302	0.0030746031521294128	0.3113994901721553	0.0031491788707619785	0.1584240021594975	0.0035105075537841418	0.30643167801928156	0.10525837671662511	0.0033142651171664257	0.1132286424630451	-0.4073636296082993	-2802.6603794083753	-2998.452005946813	-45.40514676737023
860000	-5916.101463711534	-110.61960153072931	-5805.4818621808045	126.11958883070977	109.50646854670016	73.78608890164115	21.99261618949128	0.017402736322033596	0.20194595096164858	1.836076182806526	3.5146817744578196	3.2982621077723357	4.657264135795212	2.3674147273140096	0.20586744744605756	0.29322310436013643	0.29497053963526787	0.20593890855853747	0.9972667970983862	1.6891106167445697	1.8141338040387878	1.4330431442129081	1.9474799489971473	2.050953199890078	0.3099121289961342	0.18419581368795432	0.223746337869816	0.2821457194460966	0.9550675720105162	0.002739269320810725	0.4175471037694609	0.003967029881233758	0.15144168116567192	0.0027089864288385892	0.3596727567396655	-0.10657621986389947	0.00350941729442041	0.14328901095852029	0.1214912352060731	-2801.736850464679	-3003.745011716126	-45.56079627840492
870000	-5911.895875205173	-110.95978425958836	-5800.9360909455845	125.84069512174943	112.23733097878764	68.71274031132445	25.801336273865882	0.019101612716321194	0.8198126186242658	1.3375949429992586	3.9699643337478356	3.2982621077723357	4.533657302245944	2.401389872529931	0.20921075514250143	0.29527879298786974	0.3031550861527881	0.19235536571684012	0.7747839519986498	1.2114437289182898	1.1917704019086615	1.7288801212296043	1.9472950532307944	1.5731001092730013	0.31439491436219735	0.19332265979581353	0.2279901208279439	0.2642923050140464	1.0230674636349448	0.0031836242596408205	0.06439521483412311	0.0035223871843808765	0.0313019910498699	0.003176339165002599	0.06340175852661652	-0.12111383586505292	0.0035004437757509043	0.028207434873118734	0.06151811907565344	-2802.148635380058	-2998.7874555655267	-48.57748442907559
880000	-5905.267777578089	-109.65553856743313	-5795.612239010657	129.5702833535433	114.60980650759447	73.01274662674683	26.86207439739315	0.012684015244312861	0.35488715344783134	1.7739271984016312	3.082679578347718	3.124276676811562	3.88151346521961	2.401389872529931	0.21500761273919858	0.2946457424646871	0.3031550861527881	0.18719155864332562	0.8014968801124234	1.0343953468315688	1.2004225889253368	1.5635783095653226	1.9190590129917051	1.6430149910299352	0.31764390957434835	0.19341665305757624	0.22050451235782018	0.26843492501025645	1.0667881530610797	0.004269873304887478	0.7276278091742409	0.00333384191946042	0.0916554756811106	0.0030641658630830106	0.6296941964099297	0.4483830256410891	0.003268146192637117	0.05906038156434983	-0.17138450966128443	-2797.669031809485	-2997.9432072011714	-45.74970113666662
890000	-5901.916774046065	-108.80768491442113	-5793.109089131644	129.38156573707715	100.63726517759274	72.8934460289059	22.612082859442776	0.010831100100460832	0.4914684815742452	1.1901146135537752	3.753953294824556	4.075027209800175	3.4813958497635222	2.1806580479674107	0.21431909440614288	0.3090229852675018	0.29337476460280454	0.18328315572355014	0.7502251842401707	1.1962638023067393	1.3485238918315186	1.8721284247418386	1.923355331230614	1.5230235644112136	0.3168885084586121	0.1881462191104275	0.21743145583448883	0.2775338165964728	0.982430221765076	0.002725297362717315	0.3928960607003621	0.0030826345180085405	0.2679028752609776	0.0028143902509673697	0.3458206345604684	0.11236333120407942	0.0033088544448666127	0.22005503322566486	-0.0681469294651708	-2796.8937070019647	-2996.2153821296797	-45.563314541981974
900000	-5900.990620100127	-109.38615897194614	-5791.60446112818	129.41798378041082	77.50995107908321	79.3164037379799	19.525497732713603	0.013727218623929397	0.5405003630680539	1.000558034192515	3.9442941447915913	3.8964444575066177	4.0788470306804205	2.5880139103380464	0.2239533476745431	0.3103110792031382	0.2914538613052153	0.17428171181710278	0.8050763188794633	1.4208696118104194	1.5557443170005896	1.9351326635533201	1.923355331230614	1.8163564417501448	0.318406183029124	0.18852389561446758	0.214284570806016	0.27878535055039366	1.2697569870732355	0.0029338302891341026	0.49095395302707007	0.0032307467059880498	0.5184195084526683	0.0033157057250030445	0.5001853178911896	-0.18677976500942328	0.0032116927008211645	0.5246931411259701	0.20188214601787785	-2795.8834937287593	-2995.720967399421	-44.75120619738596
910000	-5903.664910258403	-109.31588481294402	-5794.349025445459	133.46363555508876	118.47908569309796	72.55033140045862	24.226435634985556	0.013334263719969982	0.5768651486586942	0.8255870513898669	4.778660355858803	4.012186538238016	4.793918929453054	2.7818754405869432	0.2350309064198815	0.3130431836803868	0.28298894027607885	0.1689369696236522	0.6406372630511631	1.1811864523577549	1.4733862031608018	1.7176725150851888	2.046454601382669	1.9777093170904763	0.3234398721225621	0.18191943473390218	0.21518418245447649	0.2794565106890606	0.7259710562393394	0.0031142728274733958	0.3342698449031329	0.0033150870767599703	0.048694912796682234	0.0034937755793698765	0.3359502075232692	0.2615299443788014	0.0033014376838515916	0.040106029322045864	0.06034405280063535	-2795.512577252546	-2998.8364481929134	-45.731599594319604
920000	-5917.804943414793	-114.17164931760254	-5803.633294097191	132.64246189525386	117.19736814459155	81.69198532700997	29.013144895979593	0.016450708117960015	0.04628987446406557	2.2006937455083673	5.322992954569512	4.358894020416886	7.038124185383875	4.056462598115374	0.22569872246954134	0.304810324646959	0.284168770938883	0.18532218194461605	0.7816869604404942	1.208588113359621	1.3444542802671287	2.04147436254766	2.9473974096105313	1.9349247436592303	0.32641906741906707	0.1844188456295049	0.21217618939975327	0.27698589755167613	0.9608199065842374	0.0030826401946100752	0.5543561362741503	0.003224896674740427	0.1057407647941059	0.0024588903410074844	0.4494895789850587	0.19852996613616483	0.002981825418993317	0.09509674158752812	0.2171171750143814	-2800.2161574538886	-3003.417136643302	-46.35309768430244
930000	-5907.599938428648	-114.58720399032643	-5793.012734438322	123.6037008273921	111.95268682947966	77.1344145215418	30.70496734174356	0.01645394630506574	0.03489356346340573	2.0909815694896197	5.70282215262567	6.511604510748676	6.503459136032963	4.098269749294465	0.22234463031926707	0.28648100811364796	0.29843275638387884	0.19274160518320554	0.9262695384552542	1.2064903302384922	1.5294761162531934	1.8146823744767635	2.321433674157458	1.8304481709441893	0.3311841693428555	0.18835807573965577	0.2095589442577243	0.2708988106597658	1.1316684283919467	0.002690598881980024	0.39892689100050416	0.003147810719377702	0.21174065835544456	0.002854679496408119	0.3168947294199095	-0.012772625269066465	0.003068668260380085	0.15059091462692112	0.08021596773330106	-2794.358563603413	-2998.6541708349087	-46.095442435039345
940000	-5913.451645224587	-115.40504904858292	-5798.046596176004	113.06502497891093	99.71585299994584	56.71719728691227	29.68815987680164	0.020270918802728074	0.019353267328823223	2.2338028342568714	6.003496951668704	4.123497289888192	7.269791821777992	3.907617658134963	0.2266859304965374	0.27764794964886425	0.3048466142307538	0.19081950562384398	0.831819482139136	1.274940159036217	1.4257381574014572	1.9842163057381113	1.8132726444242973	2.0474726674699215	0.325140904703642	0.20010015772279854	0.2095589442577243	0.26519999331583655	1.0316876204658252	0.0029601719103595726	0.7221954957723129	0.0034664338058921287	0.37450120220952343	0.003540019719131419	0.7019344098681685	-0.12218360180171962	0.0032072059159590632	0.36131161914689486	-0.33824073052360437	-2797.1025248007495	-3000.944071375254	-45.176798676331
950000	-5908.012419119894	-113.03208623148524	-5794.980332888408	131.86133785669793	122.17915942078137	83.6323165059971	30.373083498473783	0.002133778300250377	0.9581502208204018	2.0349348035285764	4.718844735956863	5.023466546323309	6.198440146646337	2.843205617947851	0.2266859304965374	0.27764794964886425	0.3048466142307538	0.19081950562384398	0.7557337524020656	1.2686294639292943	1.4160764486499835	1.9607323365347125	1.890029600432389	1.7328856259947014	0.32578716351518805	0.20701633610801126	0.20694732606201555	0.2602491743147865	0.9804718600391521	0.003440232050466156	0.4105868796460802	0.0028555091055418947	0.027988987943947292	0.0033470932443569867	0.33760242646278354	-0.13564031500293997	0.0028894385496194054	0.028588028815232546	-0.30939803055341475	-2795.7030374846213	-2999.2772954037873	-46.84932626414494
960000	-5909.239646692988	-112.91220658629528	-5796.327440106692	130.51277607730344	98.07783645390728	72.19253758834726	27.30556352283845	0.017447949903979795	0.8427002411623462	0.9802473599111821	5.793170548916562	4.033353978960117	6.520224104799348	3.13415005517967	0.23405671578409523	0.28184979185754067	0.30207734315282875	0.1820161492055348	0.8087943411086633	1.1489315050401623	1.6896118752124487	1.852199179830333	1.7905447826942134	1.8116370122912469	0.33028778344147297	0.20813108555847706	0.20694732606201555	0.2546338049380358	1.0074780073262344	0.0035498825896467063	0.28974390083962304	0.003025857951037569	0.24276936077053982	0.0036711727034369262	0.2885049630878336	-0.13376246928004837	0.0034135438471734015	0.2348816234823211	0.16752022873929245	-2798.138907195585	-2998.1885329111074	-48.36494120369106
970000	-5899.366189290167	-109.47566504301525	-5789.890524247152	128.9281296592432	100.40576393045748	77.6395473618878	27.581559485293973	0.016987801709593214	0.3577203686593562	1.0639861167859104	3.509918489020885	3.8559133306633697	4.6819228498911984	2.81883680483048	0.24880426964001628	0.2788384379109486	0.2832834404977775	0.18907385195125703	0.734717921629952	1.0227243398299353	1.1974267264499812	1.6280135204616597	2.1125113720821114	1.8375755145647272	0.3221912209672771	0.2141035545998515	0.20694732606201555	0.2567578983708572	1.1641117576138074	0.003030019811315076	0.3864779348151163	0.00359162759427468	0.2551449307160795	0.003111067559009275	0.3547112744259038	0.32670254455566217	0.0036780796486928125	0.23985606402843307	-0.10816058999868036	-2792.093454160328	-2997.7970700868245	-45.69041300283186
980000	-5908.552400635514	-111.99465328424344	-5796.55774735127	134.21513360431982	125.41804406391215	84.51766470136795	30.518303879731814	0.013990291740545788	0.5947626942709586	1.6412770312837681	3.6011678092881243	3.0898844719594565	4.732505060514586	3.2563247395733805	0.24880426964001628	0.28632241458445606	0.27903531336314025	0.1858380024123868	0.734717921629952	0.8105282923359876	1.3923819665732058	1.6280135204616597	2.467503511920607	1.8711968172702962	0.3231874194264765	0.22193324912546636	0.20595112760281617	0.24892820384524236	1.0352455428259981	0.0030078164127459637	0.41500047387069783	0.003195264663989268	0.2037659958347062	0.002943333504713805	0.3971294519235277	0.09007468828956254	0.0030819953861413144	0.20617906293490676	-0.31138325340783124	-2796.1922881644755	-3000.365459186795	-47.02937886294434
990000	-5903.301909392224	-109.01802185622103	-5794.283887536003	128.57854741591106	104.19502070239317	70.2004206493958	19.80726676290062	0.012297374413667956	0.7164009560627407	1.4969568597518714	2.969449331711044	3.5579346092698483	4.1873776282322615	2.2337881662454935	0.23236729154067093	0.27380819035227605	0.29973593083376404	0.19408858727328832	0.9311168108825016	0.7586625784903444	1.3425001663155094	1.9897192688792142	2.3180937032992697	1.9257892089587907	0.3244362726343607	0.21766838024536583	0.20872013286095384	0.24917521425932104	0.9556251138716055	0.003837077932635487	0.4648987235957691	0.0033893471800691606	0.18883249394635124	0.0031214794906459157	0.3833608119584897	0.09029192416370413	0.0031211663040249774	0.17999849748052008	0.2675206168418494	-2795.3855203378876	-2998.8983671981155	-45.58047287027624
1000000	-5908.09910715594	-109.46422081069213	-5798.634886345248	146.90982325631597	117.86782785091724	83.35104238192038	23.037943416559518	0.008090056535565474	0.4848630327329573	1.9733439232517676	3.827266952644824	3.79848166252435	4.161759051721806	1.8153554216364194	0.2221422624851588	0.27473871789896176	0.3143689408888803	0.18875007872699845	0.6747385274618668	0.7849855905277209	1.112119897933211	1.4172222868835807	1.8743394292940936	1.1361940869940894	0.32207600210322734	0.21366600129013436	0.20872013286095384	0.2555378637456859	0.9911554703054043	0.0031112209991824803	0.4923080035817169	0.0030936244758475906	0.11360434315202401	0.002967900779003194	0.44218556035117146	0.008762754771766147	0.0032960037437179614	0.10976943141200765	-0.25218383860095356	-2794.9937189809084	-3003.641167364339	-46.3893011567361
1010000	-5905.936663114769	-113.23086514561962	-5792.705797969149	114.14730142749859	103.44873937993584	61.03898322803687	19.219428369362635	0.02754279328919641	0.5797783818939872	1.346864745522663	3.8328027388371786	4.53763000308682	4.540766416263011	1.8924391492886372	0.22386553262202333	0.27473871789896176	0.3193584574532323	0.1820372920257819	0.7419260097335213	1.1778851642562334	1.2307223797781133	1.6275454263553515	2.000544520960939	1.6963853861113252	0.32207600210322734	0.22369571044796122	0.20872013286095384	0.24550815458785902	0.8676617774878421	0.004116494343365359	0.47128677246207473	0.004048940246687593	0.255161342766958	0.003730083101446464	0.3969356062577299	0.23733112202793227	0.00365673318154984	0.20405936598151267	0.38763100960636654	-2796.110294827871	-2996.5955031412777	-47.16558079702843
1020000	-5905.069535232966	-109.6321465686089	-5795.437388664357	133.00863771630296	114.64988631725053	78.03456876550587	28.54396301985706	0.006364615813200243	0.7617495514000495	1.4777869509428434	4.69908115531764	3.2585329343206135	5.440877145372041	2.0461531761448963	0.22063697329448717	0.2889511902654196	0.29021970893012455	0.20019212750996804	0.7125066100357953	0.7759229234860328	1.1348569971594917	1.5007811292928366	1.271024675746994	1.5838967250003728	0.32196888578350635	0.22369571044796122	0.21086319899881537	0.24347220476971848	0.8676617774878421	0.003010757832410568	0.5071159939312092	0.0030987112057260756	0.2024553103417781	0.0026307105489898853	0.33494649348447586	0.2432978416653188	0.0032014456654953097	0.16916998433435945	0.329698666570501	-2795.9444156362183	-2999.4929730281387	-46.37397397837565
1030000	-5909.7935412262295	-110.18555807052866	-5799.607983155701	119.83407111040869	99.13427619861477	63.476302087100734	23.856765333462402	0.022527045910548077	0.047689225973956605	1.2962678421036904	3.7586422051531416	3.1392280731838555	5.765387809107427	2.658665940562115	0.2401805602423639	0.27802830394477107	0.2815990083028963	0.20019212750996804	0.7514207008472915	1.1649571841538993	1.426812052126867	1.5007811292928366	1.197866616495381	1.9222298909569067	0.32196888578350635	0.2197489374005262	0.20930934092816958	0.24897283588779928	0.8583397730916976	0.003340054726830579	0.5037354562536892	0.002893262513407117	0.19712549514888297	0.003320084586573657	0.32473882076316957	0.13897023487703128	0.0029089946512735314	0.13671654955176615	0.15409487762606378	-2793.6044198498626	-3006.0035633058383	-45.69385275583963
1040000	-5912.954179198135	-110.21142624410152	-5802.742752954033	140.38272526646438	118.27225663317597	79.41923856337009	28.10222890851044	0.016862619906759555	0.10938783187252522	0.9784983341970633	4.29259591570485	2.8145743050797107	5.167172100140752	2.4453119996811896	0.24115139749528738	0.2699788886041332	0.295210564205331	0.1936591496952477	0.9040916039458433	1.6058925151541	1.3788362890110606	2.0722046476980065	1.3680267248089413	1.9879061075083801	0.32196888578350635	0.22162683063600525	0.19543030492211502	0.2609739786583748	1.0679417805644456	0.0028845635448247783	0.3794939534045633	0.002943907656884767	0.05943721714500422	0.0027753022411368886	0.29843952512317096	-0.2051586871622316	0.0029154054696679393	0.0499824206485032	-0.022235376345644722	-2799.3136284275815	-3003.4291245264512	-46.7468433705137
1050000	-5906.004999136292	-111.93129144107125	-5794.073707695221	107.98791480805764	94.8559226671523	49.02352381154638	17.46132746186623	0.017257300762924633	0.465875238304661	1.1844694968791147	2.485727338087928	2.7312506594597714	4.366172811237605	2.2726593270943094	0.24115139749528738	0.2699788886041332	0.295210564205331	0.1936591496952477	0.8328183769995987	1.5475893517487616	2.052318640533793	2.293438306606064	2.591928577458249	2.224410793600563	0.27471929341379403	0.23018317066490032	0.2080109849708798	0.28708655095042723	0.9656168065137476	0.004142579318897943	0.48487292676567056	0.0038562493957341637	0.3951523428142586	0.003791570241832739	0.3288052368861948	-0.0581749944012278	0.003783467550282308	0.3706049011722604	-0.29596930862444243	-2798.428501204218	-2995.6452064910036	-43.922271104957204
